ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Expected_Sources,Retrieved_Sources,Document_Coverage,Page_Coverage,All_Documents_Found,All_Pages_Found,Retrieval_Time_Seconds
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,1,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}]",1.0,0.0,True,False,0.012303399969823658
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,2,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}]",1.0,0.0,True,False,0.011279599973931909
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,3,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}]",1.0,0.0,True,False,0.010451900016050786
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,4,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.843244194984436}]",1.0,0.0,True,False,0.012687399983406067
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,5,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.843244194984436}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 41, ""distance"": 0.8505465984344482}]",1.0,0.0,True,False,0.011865900014527142
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,6,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.843244194984436}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 41, ""distance"": 0.8505465984344482}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 34, ""distance"": 0.8607158064842224}]",1.0,0.0,True,False,0.012273799977265298
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,7,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.843244194984436}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 41, ""distance"": 0.8505465984344482}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 34, ""distance"": 0.8607158064842224}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8675263524055481}]",1.0,0.0,True,False,0.010707799985539168
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,8,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.843244194984436}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 41, ""distance"": 0.8505465984344482}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 34, ""distance"": 0.8607158064842224}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8675263524055481}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.8754251003265381}]",1.0,1.0,True,True,0.011257399979513139
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,9,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.843244194984436}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 41, ""distance"": 0.8505465984344482}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 34, ""distance"": 0.8607158064842224}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8675263524055481}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.8754251003265381}, {""rank"": 9, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8885306715965271}]",1.0,1.0,True,True,0.01261879998492077
EQ048,"How should an agency structure incident-response readiness around people, tools, and outside support?","Combine response tools such as EDR, services such as threat hunting and intelligence, and resources including skilled staff and funding.",GAO-24-105658,PDF p. 2,10,"[{""evaluation_document"": ""GAO-24-105658"", ""indexed_document"": ""d24105658.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.7497791647911072}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 15, ""distance"": 0.7966537475585938}, {""rank"": 3, ""document"": ""d24105658.pdf"", ""page"": 22, ""distance"": 0.8137295842170715}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 3, ""distance"": 0.843244194984436}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 41, ""distance"": 0.8505465984344482}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 34, ""distance"": 0.8607158064842224}, {""rank"": 7, ""document"": ""d24105658.pdf"", ""page"": 9, ""distance"": 0.8675263524055481}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.8754251003265381}, {""rank"": 9, ""document"": ""d24105658.pdf"", ""page"": 50, ""distance"": 0.8885306715965271}, {""rank"": 10, ""document"": ""d24105658.pdf"", ""page"": 24, ""distance"": 0.8946084976196289}]",1.0,1.0,True,True,0.011693299980834126
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,1,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}]",1.0,0.0,True,False,0.011362599965650588
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,2,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}]",1.0,0.0,True,False,0.012224400008562952
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,3,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}, {""rank"": 3, ""document"": ""d24106916.pdf"", ""page"": 15, ""distance"": 0.6995612978935242}]",1.0,0.0,True,False,0.012502099969424307
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,4,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}, {""rank"": 3, ""document"": ""d24106916.pdf"", ""page"": 15, ""distance"": 0.6995612978935242}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.7341414093971252}]",1.0,0.0,True,False,0.012533900036942214
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,5,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}, {""rank"": 3, ""document"": ""d24106916.pdf"", ""page"": 15, ""distance"": 0.6995612978935242}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.7341414093971252}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 55, ""distance"": 0.7469619512557983}]",1.0,0.0,True,False,0.0117344000027515
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,6,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}, {""rank"": 3, ""document"": ""d24106916.pdf"", ""page"": 15, ""distance"": 0.6995612978935242}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.7341414093971252}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 55, ""distance"": 0.7469619512557983}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 25, ""distance"": 0.7508796453475952}]",1.0,0.0,True,False,0.011241999978665262
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,7,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}, {""rank"": 3, ""document"": ""d24106916.pdf"", ""page"": 15, ""distance"": 0.6995612978935242}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.7341414093971252}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 55, ""distance"": 0.7469619512557983}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 25, ""distance"": 0.7508796453475952}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 0.7700299024581909}]",1.0,1.0,True,True,0.012400600011460483
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,8,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}, {""rank"": 3, ""document"": ""d24106916.pdf"", ""page"": 15, ""distance"": 0.6995612978935242}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.7341414093971252}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 55, ""distance"": 0.7469619512557983}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 25, ""distance"": 0.7508796453475952}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 0.7700299024581909}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.7758280038833618}]",1.0,1.0,True,True,0.012222599994856864
EQ049,How should a team measure progress on a national cybersecurity initiative?,"Develop applicable outcome-oriented measures and use them with implementation planning, resources, and cost information to monitor progress.",GAO-24-106916,PDF p. 2,9,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 24, ""distance"": 0.6686814427375793}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 25, ""distance"": 0.6952142119407654}, {""rank"": 3, ""document"": ""d24106916.pdf"", ""page"": 15, ""distance"": 0.6995612978935242}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.7341414093971252}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 55, ""distance"": 0.7469619512557983}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 25, ""distance"": 0.7508796453475952}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 2, ""distance"": 0.7700299024581909}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.7758280038833618}, {""rank"": 9, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.7809269428253174}]",1.0,1.0,True,True,0.012619999994058162
